rate=250kbps 
payload_length=50 
chirp_index=0 
output_width=6 
sample_index,tx_real_signed,tx_imag_signed,tx_valid,tx_done,fifo_overflow
1067,-6,-6,1,0,0
1068,-9,5,1,0,0
1069,4,14,1,0,0
1070,18,0,1,0,0
1071,9,-19,1,0,0
1072,-13,-17,1,0,0
1073,-21,3,1,0,0
1074,-7,19,1,0,0
1075,13,15,1,0,0
1076,21,-3,1,0,0
1077,12,-18,1,0,0
1078,-6,-22,1,0,0
1079,-19,-11,1,0,0
1080,-21,5,1,0,0
1081,-11,17,1,0,0
1082,4,20,1,0,0
1083,15,15,1,0,0
1084,21,3,1,0,0
1085,20,-8,1,0,0
1086,13,-17,1,0,0
1087,5,-21,1,0,0
1088,-4,-22,1,0,0
1089,-11,-19,1,0,0
1090,-16,-14,1,0,0
1091,-19,-9,1,0,0
1092,-21,-5,1,0,0
1093,-21,-1,1,0,0
1094,-21,3,1,0,0
1095,-20,4,1,0,0
1096,-18,4,1,0,0
1097,-14,4,1,0,0
1098,-11,3,1,0,0
1099,-7,1,1,0,0
1100,-3,-1,1,0,0
1101,-1,-1,1,0,0
1102,0,0,1,0,0
1103,-1,-1,1,0,0
1104,-3,-1,1,0,0
1105,-7,1,1,0,0
1106,-11,3,1,0,0
1107,-14,4,1,0,0
1108,-18,4,1,0,0
1109,-20,4,1,0,0
1110,-21,3,1,0,0
1111,-21,-1,1,0,0
1112,-21,-5,1,0,0
1113,-19,-9,1,0,0
1114,-16,-14,1,0,0
1115,-11,-19,1,0,0
1116,-4,-22,1,0,0
1117,5,-21,1,0,0
1118,13,-17,1,0,0
1119,20,-8,1,0,0
1120,21,3,1,0,0
1121,15,15,1,0,0
1122,4,20,1,0,0
1123,-11,17,1,0,0
1124,-21,5,1,0,0
1125,-19,-11,1,0,0
1126,-6,-22,1,0,0
1127,12,-18,1,0,0
1128,21,-3,1,0,0
1129,13,15,1,0,0
1130,-7,19,1,0,0
1131,-21,3,1,0,0
1132,-13,-17,1,0,0
1133,9,-19,1,0,0
1134,18,0,1,0,0
1135,4,14,1,0,0
1136,-9,5,1,0,0
1137,-6,-6,1,0,0
1138,2,-4,1,0,0
1139,1,-1,1,0,0
1140,0,0,1,0,0
1141,0,0,1,0,0
1142,-3,1,1,0,0
1143,-5,-7,1,0,0
1144,6,-10,1,0,0
1145,15,3,1,0,0
1146,1,17,1,0,0
1147,-18,8,1,0,0
1148,-16,-14,1,0,0
1149,4,-22,1,0,0
1150,20,-8,1,0,0
1151,16,12,1,0,0
1152,-2,20,1,0,0
1153,-17,11,1,0,0
1154,-21,-7,1,0,0
1155,-10,-20,1,0,0
1156,6,-22,1,0,0
1157,18,-12,1,0,0
1158,21,3,1,0,0
1159,15,15,1,0,0
1160,4,20,1,0,0
1161,-7,19,1,0,0
1162,-16,12,1,0,0
1163,-20,4,1,0,0
1164,-21,-5,1,0,0
1165,-18,-12,1,0,0
1166,-13,-17,1,0,0
1167,-8,-20,1,0,0
1168,-4,-22,1,0,0
1169,0,-22,1,0,0
1170,4,-22,1,0,0
1171,5,-21,1,0,0
1172,5,-19,1,0,0
1173,5,-15,1,0,0
1174,4,-12,1,0,0
1175,2,-8,1,0,0
1176,0,-4,1,0,0
1177,0,-2,1,0,0
1178,0,0,1,0,0
1179,0,-2,1,0,0
1180,0,-4,1,0,0
1181,2,-8,1,0,0
1182,4,-12,1,0,0
1183,5,-15,1,0,0
1184,5,-19,1,0,0
1185,5,-21,1,0,0
1186,4,-22,1,0,0
1187,0,-22,1,0,0
1188,-4,-22,1,0,0
1189,-8,-20,1,0,0
1190,-13,-17,1,0,0
1191,-18,-12,1,0,0
1192,-21,-5,1,0,0
1193,-20,4,1,0,0
1194,-16,12,1,0,0
1195,-7,19,1,0,0
1196,4,20,1,0,0
1197,15,15,1,0,0
1198,21,3,1,0,0
1199,18,-12,1,0,0
1200,6,-22,1,0,0
1201,-10,-20,1,0,0
1202,-21,-7,1,0,0
1203,-17,11,1,0,0
1204,-2,20,1,0,0
1205,16,12,1,0,0
1206,20,-8,1,0,0
1207,4,-22,1,0,0
1208,-16,-14,1,0,0
1209,-18,8,1,0,0
1210,1,17,1,0,0
1211,15,3,1,0,0
1212,6,-10,1,0,0
1213,-5,-7,1,0,0
1214,-3,1,1,0,0
1215,0,0,1,0,0
1216,0,0,1,0,0
1217,-1,1,1,0,0
1218,-2,4,1,0,0
1219,6,6,1,0,0
1220,9,-5,1,0,0
1221,-4,-14,1,0,0
1222,-18,0,1,0,0
1223,-9,19,1,0,0
1224,13,17,1,0,0
1225,21,-3,1,0,0
1226,7,-19,1,0,0
1227,-13,-15,1,0,0
1228,-21,3,1,0,0
1229,-12,18,1,0,0
1230,6,22,1,0,0
1231,19,11,1,0,0
1232,21,-5,1,0,0
1233,11,-17,1,0,0
1234,-4,-20,1,0,0
1235,-15,-15,1,0,0
1236,-21,-3,1,0,0
1237,-20,8,1,0,0
1238,-13,17,1,0,0
1239,-5,21,1,0,0
1240,4,22,1,0,0
1241,11,19,1,0,0
1242,16,14,1,0,0
1243,19,9,1,0,0
1244,21,5,1,0,0
1245,21,1,1,0,0
1246,21,-3,1,0,0
1247,20,-4,1,0,0
1248,18,-4,1,0,0
1249,14,-4,1,0,0
1250,11,-3,1,0,0
1251,7,-1,1,0,0
1252,3,1,1,0,0
1253,1,1,1,0,0
1254,0,0,1,0,0
1255,1,1,1,0,0
1256,3,1,1,0,0
1257,7,-1,1,0,0
1258,11,-3,1,0,0
1259,14,-4,1,0,0
1260,18,-4,1,0,0
1261,20,-4,1,0,0
1262,21,-3,1,0,0
1263,21,1,1,0,0
1264,21,5,1,0,0
1265,19,9,1,0,0
1266,16,14,1,0,0
1267,11,19,1,0,0
1268,4,22,1,0,0
1269,-5,21,1,0,0
1270,-13,17,1,0,0
1271,-20,8,1,0,0
1272,-21,-3,1,0,0
1273,-15,-15,1,0,0
1274,-4,-20,1,0,0
1275,11,-17,1,0,0
1276,21,-5,1,0,0
1277,19,11,1,0,0
1278,6,22,1,0,0
1279,-12,18,1,0,0
1280,-21,3,1,0,0
1281,-13,-15,1,0,0
1282,7,-19,1,0,0
1283,21,-3,1,0,0
1284,13,17,1,0,0
1285,-9,19,1,0,0
1286,-18,0,1,0,0
1287,-4,-14,1,0,0
1288,9,-5,1,0,0
1289,6,6,1,0,0
1290,-2,4,1,0,0
1291,-1,1,1,0,0
1292,0,0,1,0,0
1293,0,0,1,0,0
1294,3,-1,1,0,0
1295,5,7,1,0,0
1296,-6,10,1,0,0
1297,-15,-3,1,0,0
1298,-1,-17,1,0,0
1299,18,-8,1,0,0
1300,16,14,1,0,0
1301,-4,22,1,0,0
1302,-20,8,1,0,0
1303,-16,-12,1,0,0
1304,2,-20,1,0,0
1305,17,-11,1,0,0
1306,21,7,1,0,0
1307,10,20,1,0,0
1308,-6,22,1,0,0
1309,-18,12,1,0,0
1310,-21,-3,1,0,0
1311,-15,-15,1,0,0
1312,-4,-20,1,0,0
1313,7,-19,1,0,0
1314,16,-12,1,0,0
1315,20,-4,1,0,0
1316,21,5,1,0,0
1317,18,12,1,0,0
1318,13,17,1,0,0
1319,8,20,1,0,0
1320,4,22,1,0,0
1321,0,22,1,0,0
1322,-4,22,1,0,0
1323,-5,21,1,0,0
1324,-5,19,1,0,0
1325,-5,15,1,0,0
1326,-4,12,1,0,0
1327,-2,8,1,0,0
1328,0,4,1,0,0
1329,0,2,1,0,0
1330,0,0,1,0,0
1331,0,2,1,0,0
1332,0,4,1,0,0
1333,-2,8,1,0,0
1334,-4,12,1,0,0
1335,-5,15,1,0,0
1336,-5,19,1,0,0
1337,-5,21,1,0,0
1338,-4,22,1,0,0
1339,0,22,1,0,0
1340,4,22,1,0,0
1341,8,20,1,0,0
1342,13,17,1,0,0
1343,18,12,1,0,0
1344,21,5,1,0,0
1345,20,-4,1,0,0
1346,16,-12,1,0,0
1347,7,-19,1,0,0
1348,-4,-20,1,0,0
1349,-15,-15,1,0,0
1350,-21,-3,1,0,0
1351,-18,12,1,0,0
1352,-6,22,1,0,0
1353,10,20,1,0,0
1354,21,7,1,0,0
1355,17,-11,1,0,0
1356,2,-20,1,0,0
1357,-16,-12,1,0,0
1358,-20,8,1,0,0
1359,-4,22,1,0,0
1360,16,14,1,0,0
1361,18,-8,1,0,0
1362,-1,-17,1,0,0
1363,-15,-3,1,0,0
1364,-6,10,1,0,0
1365,5,7,1,0,0
1366,3,-1,1,0,0
1367,0,0,1,0,0
1368,0,0,1,0,0
1369,1,-1,1,0,0
1370,2,-4,1,0,0
1371,-6,-6,1,0,0
1372,-9,5,1,0,0
1373,4,14,1,0,0
1374,18,0,1,0,0
1375,9,-19,1,0,0
1376,-13,-17,1,0,0
1377,-21,3,1,0,0
1378,-7,19,1,0,0
1379,13,15,1,0,0
1380,21,-3,1,0,0
1381,12,-18,1,0,0
1382,-6,-22,1,0,0
1383,-19,-11,1,0,0
1384,-21,5,1,0,0
1385,-11,17,1,0,0
1386,4,20,1,0,0
1387,15,15,1,0,0
1388,21,3,1,0,0
1389,20,-8,1,0,0
1390,13,-17,1,0,0
1391,5,-21,1,0,0
1392,-4,-22,1,0,0
1393,-11,-19,1,0,0
1394,-16,-14,1,0,0
1395,-19,-9,1,0,0
1396,-21,-5,1,0,0
1397,-21,-1,1,0,0
1398,-21,3,1,0,0
1399,-20,4,1,0,0
1400,-18,4,1,0,0
1401,-14,4,1,0,0
1402,-11,3,1,0,0
1403,-7,1,1,0,0
1404,-3,-1,1,0,0
1405,-1,-1,1,0,0
1406,0,0,1,0,0
1407,-1,-1,1,0,0
1408,-3,-1,1,0,0
1409,-7,1,1,0,0
1410,-11,3,1,0,0
1411,-14,4,1,0,0
1412,-18,4,1,0,0
1413,-20,4,1,0,0
1414,-21,3,1,0,0
1415,-21,-1,1,0,0
1416,-21,-5,1,0,0
1417,-19,-9,1,0,0
1418,-16,-14,1,0,0
1419,-11,-19,1,0,0
1420,-4,-22,1,0,0
1421,5,-21,1,0,0
1422,13,-17,1,0,0
1423,20,-8,1,0,0
1424,21,3,1,0,0
1425,15,15,1,0,0
1426,4,20,1,0,0
1427,-11,17,1,0,0
1428,-21,5,1,0,0
1429,-19,-11,1,0,0
1430,-6,-22,1,0,0
1431,12,-18,1,0,0
1432,21,-3,1,0,0
1433,13,15,1,0,0
1434,-7,19,1,0,0
1435,-21,3,1,0,0
1436,-13,-17,1,0,0
1437,9,-19,1,0,0
1438,18,0,1,0,0
1439,4,14,1,0,0
1440,-9,5,1,0,0
1441,-6,-6,1,0,0
1442,2,-4,1,0,0
1443,1,-1,1,0,0
1444,0,0,1,0,0
1445,0,0,1,0,0
1446,-3,1,1,0,0
1447,-5,-7,1,0,0
1448,6,-10,1,0,0
1449,15,3,1,0,0
1450,1,17,1,0,0
1451,-18,8,1,0,0
1452,-16,-14,1,0,0
1453,4,-22,1,0,0
1454,20,-8,1,0,0
1455,16,12,1,0,0
1456,-2,20,1,0,0
1457,-17,11,1,0,0
1458,-21,-7,1,0,0
1459,-10,-20,1,0,0
1460,6,-22,1,0,0
1461,18,-12,1,0,0
1462,21,3,1,0,0
1463,15,15,1,0,0
1464,4,20,1,0,0
1465,-7,19,1,0,0
1466,-16,12,1,0,0
1467,-20,4,1,0,0
1468,-21,-5,1,0,0
1469,-18,-12,1,0,0
1470,-13,-17,1,0,0
1471,-8,-20,1,0,0
1472,-4,-22,1,0,0
1473,0,-22,1,0,0
1474,4,-22,1,0,0
1475,5,-21,1,0,0
1476,5,-19,1,0,0
1477,5,-15,1,0,0
1478,4,-12,1,0,0
1479,2,-8,1,0,0
1480,0,-4,1,0,0
1481,0,-2,1,0,0
1482,0,0,1,0,0
1483,0,-2,1,0,0
1484,0,-4,1,0,0
1485,2,-8,1,0,0
1486,4,-12,1,0,0
1487,5,-15,1,0,0
1488,5,-19,1,0,0
1489,5,-21,1,0,0
1490,4,-22,1,0,0
1491,0,-22,1,0,0
1492,-4,-22,1,0,0
1493,-8,-20,1,0,0
1494,-13,-17,1,0,0
1495,-18,-12,1,0,0
1496,-21,-5,1,0,0
1497,-20,4,1,0,0
1498,-16,12,1,0,0
1499,-7,19,1,0,0
1500,4,20,1,0,0
1501,15,15,1,0,0
1502,21,3,1,0,0
1503,18,-12,1,0,0
1504,6,-22,1,0,0
1505,-10,-20,1,0,0
1506,-21,-7,1,0,0
1507,-17,11,1,0,0
1508,-2,20,1,0,0
1509,16,12,1,0,0
1510,20,-8,1,0,0
1511,4,-22,1,0,0
1512,-16,-14,1,0,0
1513,-18,8,1,0,0
1514,1,17,1,0,0
1515,15,3,1,0,0
1516,6,-10,1,0,0
1517,-5,-7,1,0,0
1518,-3,1,1,0,0
1519,0,0,1,0,0
1520,0,0,1,0,0
1521,-1,1,1,0,0
1522,-2,4,1,0,0
1523,6,6,1,0,0
1524,9,-5,1,0,0
1525,-4,-14,1,0,0
1526,-18,0,1,0,0
1527,-9,19,1,0,0
1528,13,17,1,0,0
1529,21,-3,1,0,0
1530,7,-19,1,0,0
1531,-13,-15,1,0,0
1532,-21,3,1,0,0
1533,-12,18,1,0,0
1534,6,22,1,0,0
1535,19,11,1,0,0
1536,21,-5,1,0,0
1537,11,-17,1,0,0
1538,-4,-20,1,0,0
1539,-15,-15,1,0,0
1540,-21,-3,1,0,0
1541,-20,8,1,0,0
1542,-13,17,1,0,0
1543,-5,21,1,0,0
1544,4,22,1,0,0
1545,11,19,1,0,0
1546,16,14,1,0,0
1547,19,9,1,0,0
1548,21,5,1,0,0
1549,21,1,1,0,0
1550,21,-3,1,0,0
1551,20,-4,1,0,0
1552,18,-4,1,0,0
1553,14,-4,1,0,0
1554,11,-3,1,0,0
1555,7,-1,1,0,0
1556,3,1,1,0,0
1557,1,1,1,0,0
1558,0,0,1,0,0
1559,1,1,1,0,0
1560,3,1,1,0,0
1561,7,-1,1,0,0
1562,11,-3,1,0,0
1563,14,-4,1,0,0
1564,18,-4,1,0,0
1565,20,-4,1,0,0
1566,21,-3,1,0,0
1567,21,1,1,0,0
1568,21,5,1,0,0
1569,19,9,1,0,0
1570,16,14,1,0,0
1571,11,19,1,0,0
1572,4,22,1,0,0
1573,-5,21,1,0,0
1574,-13,17,1,0,0
1575,-20,8,1,0,0
1576,-21,-3,1,0,0
1577,-15,-15,1,0,0
1578,-4,-20,1,0,0
1579,11,-17,1,0,0
1580,21,-5,1,0,0
1581,19,11,1,0,0
1582,6,22,1,0,0
1583,-12,18,1,0,0
1584,-21,3,1,0,0
1585,-13,-15,1,0,0
1586,7,-19,1,0,0
1587,21,-3,1,0,0
1588,13,17,1,0,0
1589,-9,19,1,0,0
1590,-18,0,1,0,0
1591,-4,-14,1,0,0
1592,9,-5,1,0,0
1593,6,6,1,0,0
1594,-2,4,1,0,0
1595,-1,1,1,0,0
1596,0,0,1,0,0
1597,0,0,1,0,0
1598,3,-1,1,0,0
1599,5,7,1,0,0
1600,-6,10,1,0,0
1601,-15,-3,1,0,0
1602,-1,-17,1,0,0
1603,18,-8,1,0,0
1604,16,14,1,0,0
1605,-4,22,1,0,0
1606,-20,8,1,0,0
1607,-16,-12,1,0,0
1608,2,-20,1,0,0
1609,17,-11,1,0,0
1610,21,7,1,0,0
1611,10,20,1,0,0
1612,-6,22,1,0,0
1613,-18,12,1,0,0
1614,-21,-3,1,0,0
1615,-15,-15,1,0,0
1616,-4,-20,1,0,0
1617,7,-19,1,0,0
1618,16,-12,1,0,0
1619,20,-4,1,0,0
1620,21,5,1,0,0
1621,18,12,1,0,0
1622,13,17,1,0,0
1623,8,20,1,0,0
1624,4,22,1,0,0
1625,0,22,1,0,0
1626,-4,22,1,0,0
1627,-5,21,1,0,0
1628,-5,19,1,0,0
1629,-5,15,1,0,0
1630,-4,12,1,0,0
1631,-2,8,1,0,0
1632,0,4,1,0,0
1633,0,2,1,0,0
1634,0,0,1,0,0
1635,0,2,1,0,0
1636,0,4,1,0,0
1637,-2,8,1,0,0
1638,-4,12,1,0,0
1639,-5,15,1,0,0
1640,-5,19,1,0,0
1641,-5,21,1,0,0
1642,-4,22,1,0,0
1643,0,22,1,0,0
1644,4,22,1,0,0
1645,8,20,1,0,0
1646,13,17,1,0,0
1647,18,12,1,0,0
1648,21,5,1,0,0
1649,20,-4,1,0,0
1650,16,-12,1,0,0
1651,7,-19,1,0,0
1652,-4,-20,1,0,0
1653,-15,-15,1,0,0
1654,-21,-3,1,0,0
1655,-18,12,1,0,0
1656,-6,22,1,0,0
1657,10,20,1,0,0
1658,21,7,1,0,0
1659,17,-11,1,0,0
1660,2,-20,1,0,0
1661,-16,-12,1,0,0
1662,-20,8,1,0,0
1663,-4,22,1,0,0
1664,16,14,1,0,0
1665,18,-8,1,0,0
1666,-1,-17,1,0,0
1667,-15,-3,1,0,0
1668,-6,10,1,0,0
1669,5,7,1,0,0
1670,3,-1,1,0,0
1671,0,0,1,0,0
1672,0,0,1,0,0
1673,1,-1,1,0,0
1674,2,-4,1,0,0
1675,-6,-6,1,0,0
1676,-9,5,1,0,0
1677,4,14,1,0,0
1678,18,0,1,0,0
1679,9,-19,1,0,0
1680,-13,-17,1,0,0
1681,-21,3,1,0,0
1682,-7,19,1,0,0
1683,13,15,1,0,0
1684,21,-3,1,0,0
1685,12,-18,1,0,0
1686,-6,-22,1,0,0
1687,-19,-11,1,0,0
1688,-21,5,1,0,0
1689,-11,17,1,0,0
1690,4,20,1,0,0
1691,15,15,1,0,0
1692,21,3,1,0,0
1693,20,-8,1,0,0
1694,13,-17,1,0,0
1695,5,-21,1,0,0
1696,-4,-22,1,0,0
1697,-11,-19,1,0,0
1698,-16,-14,1,0,0
1699,-19,-9,1,0,0
1700,-21,-5,1,0,0
1701,-21,-1,1,0,0
1702,-21,3,1,0,0
1703,-20,4,1,0,0
1704,-18,4,1,0,0
1705,-14,4,1,0,0
1706,-11,3,1,0,0
1707,-7,1,1,0,0
1708,-3,-1,1,0,0
1709,-1,-1,1,0,0
1710,0,0,1,0,0
1711,-1,-1,1,0,0
1712,-3,-1,1,0,0
1713,-7,1,1,0,0
1714,-11,3,1,0,0
1715,-14,4,1,0,0
1716,-18,4,1,0,0
1717,-20,4,1,0,0
1718,-21,3,1,0,0
1719,-21,-1,1,0,0
1720,-21,-5,1,0,0
1721,-19,-9,1,0,0
1722,-16,-14,1,0,0
1723,-11,-19,1,0,0
1724,-4,-22,1,0,0
1725,5,-21,1,0,0
1726,13,-17,1,0,0
1727,20,-8,1,0,0
1728,21,3,1,0,0
1729,15,15,1,0,0
1730,4,20,1,0,0
1731,-11,17,1,0,0
1732,-21,5,1,0,0
1733,-19,-11,1,0,0
1734,-6,-22,1,0,0
1735,12,-18,1,0,0
1736,21,-3,1,0,0
1737,13,15,1,0,0
1738,-7,19,1,0,0
1739,-21,3,1,0,0
1740,-13,-17,1,0,0
1741,9,-19,1,0,0
1742,18,0,1,0,0
1743,4,14,1,0,0
1744,-9,5,1,0,0
1745,-6,-6,1,0,0
1746,2,-4,1,0,0
1747,1,-1,1,0,0
1748,0,0,1,0,0
1749,0,0,1,0,0
1750,-3,1,1,0,0
1751,-5,-7,1,0,0
1752,6,-10,1,0,0
1753,15,3,1,0,0
1754,1,17,1,0,0
1755,-18,8,1,0,0
1756,-16,-14,1,0,0
1757,4,-22,1,0,0
1758,20,-8,1,0,0
1759,16,12,1,0,0
1760,-2,20,1,0,0
1761,-17,11,1,0,0
1762,-21,-7,1,0,0
1763,-10,-20,1,0,0
1764,6,-22,1,0,0
1765,18,-12,1,0,0
1766,21,3,1,0,0
1767,15,15,1,0,0
1768,4,20,1,0,0
1769,-7,19,1,0,0
1770,-16,12,1,0,0
1771,-20,4,1,0,0
1772,-21,-5,1,0,0
1773,-18,-12,1,0,0
1774,-13,-17,1,0,0
1775,-8,-20,1,0,0
1776,-4,-22,1,0,0
1777,0,-22,1,0,0
1778,4,-22,1,0,0
1779,5,-21,1,0,0
1780,5,-19,1,0,0
1781,5,-15,1,0,0
1782,4,-12,1,0,0
1783,2,-8,1,0,0
1784,0,-4,1,0,0
1785,0,-2,1,0,0
1786,0,0,1,0,0
1787,0,-2,1,0,0
1788,0,-4,1,0,0
1789,2,-8,1,0,0
1790,4,-12,1,0,0
1791,5,-15,1,0,0
1792,5,-19,1,0,0
1793,5,-21,1,0,0
1794,4,-22,1,0,0
1795,0,-22,1,0,0
1796,-4,-22,1,0,0
1797,-8,-20,1,0,0
1798,-13,-17,1,0,0
1799,-18,-12,1,0,0
1800,-21,-5,1,0,0
1801,-20,4,1,0,0
1802,-16,12,1,0,0
1803,-7,19,1,0,0
1804,4,20,1,0,0
1805,15,15,1,0,0
1806,21,3,1,0,0
1807,18,-12,1,0,0
1808,6,-22,1,0,0
1809,-10,-20,1,0,0
1810,-21,-7,1,0,0
1811,-17,11,1,0,0
1812,-2,20,1,0,0
1813,16,12,1,0,0
1814,20,-8,1,0,0
1815,4,-22,1,0,0
1816,-16,-14,1,0,0
1817,-18,8,1,0,0
1818,1,17,1,0,0
1819,15,3,1,0,0
1820,6,-10,1,0,0
1821,-5,-7,1,0,0
1822,-3,1,1,0,0
1823,0,0,1,0,0
1824,0,0,1,0,0
1825,-1,1,1,0,0
1826,-2,4,1,0,0
1827,6,6,1,0,0
1828,9,-5,1,0,0
1829,-4,-14,1,0,0
1830,-18,0,1,0,0
1831,-9,19,1,0,0
1832,13,17,1,0,0
1833,21,-3,1,0,0
1834,7,-19,1,0,0
1835,-13,-15,1,0,0
1836,-21,3,1,0,0
1837,-12,18,1,0,0
1838,6,22,1,0,0
1839,19,11,1,0,0
1840,21,-5,1,0,0
1841,11,-17,1,0,0
1842,-4,-20,1,0,0
1843,-15,-15,1,0,0
1844,-21,-3,1,0,0
1845,-20,8,1,0,0
1846,-13,17,1,0,0
1847,-5,21,1,0,0
1848,4,22,1,0,0
1849,11,19,1,0,0
1850,16,14,1,0,0
1851,19,9,1,0,0
1852,21,5,1,0,0
1853,21,1,1,0,0
1854,21,-3,1,0,0
1855,20,-4,1,0,0
1856,18,-4,1,0,0
1857,14,-4,1,0,0
1858,11,-3,1,0,0
1859,7,-1,1,0,0
1860,3,1,1,0,0
1861,1,1,1,0,0
1862,0,0,1,0,0
1863,1,1,1,0,0
1864,3,1,1,0,0
1865,7,-1,1,0,0
1866,11,-3,1,0,0
1867,14,-4,1,0,0
1868,18,-4,1,0,0
1869,20,-4,1,0,0
1870,21,-3,1,0,0
1871,21,1,1,0,0
1872,21,5,1,0,0
1873,19,9,1,0,0
1874,16,14,1,0,0
1875,11,19,1,0,0
1876,4,22,1,0,0
1877,-5,21,1,0,0
1878,-13,17,1,0,0
1879,-20,8,1,0,0
1880,-21,-3,1,0,0
1881,-15,-15,1,0,0
1882,-4,-20,1,0,0
1883,11,-17,1,0,0
1884,21,-5,1,0,0
1885,19,11,1,0,0
1886,6,22,1,0,0
1887,-12,18,1,0,0
1888,-21,3,1,0,0
1889,-13,-15,1,0,0
1890,7,-19,1,0,0
1891,21,-3,1,0,0
1892,13,17,1,0,0
1893,-9,19,1,0,0
1894,-18,0,1,0,0
1895,-4,-14,1,0,0
1896,9,-5,1,0,0
1897,6,6,1,0,0
1898,-2,4,1,0,0
1899,-1,1,1,0,0
1900,0,0,1,0,0
1901,0,0,1,0,0
1902,3,-1,1,0,0
1903,5,7,1,0,0
1904,-6,10,1,0,0
1905,-15,-3,1,0,0
1906,-1,-17,1,0,0
1907,18,-8,1,0,0
1908,16,14,1,0,0
1909,-4,22,1,0,0
1910,-20,8,1,0,0
1911,-16,-12,1,0,0
1912,2,-20,1,0,0
1913,17,-11,1,0,0
1914,21,7,1,0,0
1915,10,20,1,0,0
1916,-6,22,1,0,0
1917,-18,12,1,0,0
1918,-21,-3,1,0,0
1919,-15,-15,1,0,0
1920,-4,-20,1,0,0
1921,7,-19,1,0,0
1922,16,-12,1,0,0
1923,20,-4,1,0,0
1924,21,5,1,0,0
1925,18,12,1,0,0
1926,13,17,1,0,0
1927,8,20,1,0,0
1928,4,22,1,0,0
1929,0,22,1,0,0
1930,-4,22,1,0,0
1931,-5,21,1,0,0
1932,-5,19,1,0,0
1933,-5,15,1,0,0
1934,-4,12,1,0,0
1935,-2,8,1,0,0
1936,0,4,1,0,0
1937,0,2,1,0,0
1938,0,0,1,0,0
1939,0,2,1,0,0
1940,0,4,1,0,0
1941,-2,8,1,0,0
1942,-4,12,1,0,0
1943,-5,15,1,0,0
1944,-5,19,1,0,0
1945,-5,21,1,0,0
1946,-4,22,1,0,0
1947,0,22,1,0,0
1948,4,22,1,0,0
1949,8,20,1,0,0
1950,13,17,1,0,0
1951,18,12,1,0,0
1952,21,5,1,0,0
1953,20,-4,1,0,0
1954,16,-12,1,0,0
1955,7,-19,1,0,0
1956,-4,-20,1,0,0
1957,-15,-15,1,0,0
1958,-21,-3,1,0,0
1959,-18,12,1,0,0
1960,-6,22,1,0,0
1961,10,20,1,0,0
1962,21,7,1,0,0
1963,17,-11,1,0,0
1964,2,-20,1,0,0
1965,-16,-12,1,0,0
1966,-20,8,1,0,0
1967,-4,22,1,0,0
1968,16,14,1,0,0
1969,18,-8,1,0,0
1970,-1,-17,1,0,0
1971,-15,-3,1,0,0
1972,-6,10,1,0,0
1973,5,7,1,0,0
1974,3,-1,1,0,0
1975,0,0,1,0,0
1976,0,0,1,0,0
1977,1,-1,1,0,0
1978,2,-4,1,0,0
1979,-6,-6,1,0,0
1980,-9,5,1,0,0
1981,4,14,1,0,0
1982,18,0,1,0,0
1983,9,-19,1,0,0
1984,-13,-17,1,0,0
1985,-21,3,1,0,0
1986,-7,19,1,0,0
1987,13,15,1,0,0
1988,21,-3,1,0,0
1989,12,-18,1,0,0
1990,-6,-22,1,0,0
1991,-19,-11,1,0,0
1992,-21,5,1,0,0
1993,-11,17,1,0,0
1994,4,20,1,0,0
1995,15,15,1,0,0
1996,21,3,1,0,0
1997,20,-8,1,0,0
1998,13,-17,1,0,0
1999,5,-21,1,0,0
2000,-4,-22,1,0,0
2001,-11,-19,1,0,0
2002,-16,-14,1,0,0
2003,-19,-9,1,0,0
2004,-21,-5,1,0,0
2005,-21,-1,1,0,0
2006,-21,3,1,0,0
2007,-20,4,1,0,0
2008,-18,4,1,0,0
2009,-14,4,1,0,0
2010,-11,3,1,0,0
2011,-7,1,1,0,0
2012,-3,-1,1,0,0
2013,-1,-1,1,0,0
2014,0,0,1,0,0
2015,-1,-1,1,0,0
2016,-3,-1,1,0,0
2017,-7,1,1,0,0
2018,-11,3,1,0,0
2019,-14,4,1,0,0
2020,-18,4,1,0,0
2021,-20,4,1,0,0
2022,-21,3,1,0,0
2023,-21,-1,1,0,0
2024,-21,-5,1,0,0
2025,-19,-9,1,0,0
2026,-16,-14,1,0,0
2027,-11,-19,1,0,0
2028,-4,-22,1,0,0
2029,5,-21,1,0,0
2030,13,-17,1,0,0
2031,20,-8,1,0,0
2032,21,3,1,0,0
2033,15,15,1,0,0
2034,4,20,1,0,0
2035,-11,17,1,0,0
2036,-21,5,1,0,0
2037,-19,-11,1,0,0
2038,-6,-22,1,0,0
2039,12,-18,1,0,0
2040,21,-3,1,0,0
2041,13,15,1,0,0
2042,-7,19,1,0,0
2043,-21,3,1,0,0
2044,-13,-17,1,0,0
2045,9,-19,1,0,0
2046,18,0,1,0,0
2047,4,14,1,0,0
2048,-9,5,1,0,0
2049,-6,-6,1,0,0
2050,2,-4,1,0,0
2051,1,-1,1,0,0
2052,0,0,1,0,0
2053,0,0,1,0,0
2054,-3,1,1,0,0
2055,-5,-7,1,0,0
2056,6,-10,1,0,0
2057,15,3,1,0,0
2058,1,17,1,0,0
2059,-18,8,1,0,0
2060,-16,-14,1,0,0
2061,4,-22,1,0,0
2062,20,-8,1,0,0
2063,16,12,1,0,0
2064,-2,20,1,0,0
